topmed_label	variable_phv	label	tag_id
Hematocrit	207255	 HMTA01	42
Hematocrit	207270	 HMTB01	42
Hematocrit	207289	 HMTC5	42
Hematocrit	207301	 HMTC5	42
Hemoglobin	207256	 HMTA02	43
Hemoglobin	207271	 HMTB02	43
Hemoglobin	207288	 HMTC4	43
Hemoglobin	207300	 HMTC4	43
Clinic visit	124550	 VISIT	71
Clinic visit	124605	 VISIT	71
Clinic visit	124615	 VISIT	71
Clinic visit	124637	 VISIT	71
Clinic visit	124668	 VISIT	71
Clinic visit	124676	 VISIT	71
Clinic visit	124710	 VISIT	71
Resting arm diastolic BP	210283	 SBPA14	8
Resting arm diastolic BP	210286	 SBPA17	8
Resting arm diastolic BP	210289	 SBPA20	8
Resting arm diastolic BP	210309	 SBPB14	8
Resting arm diastolic BP	210312	 SBPB17	8
Resting arm diastolic BP	210315	 SBPB20	8
Resting arm diastolic BP	210333	 SBPC15	8
Resting arm diastolic BP	210336	 SBPC18	8
Resting arm diastolic BP	210339	 SBPC21	8
Resting arm diastolic BP	210359	 SBPD15	8
Resting arm diastolic BP	210362	 SBPD18	8
LVH from EKG	204610	 LVHSCR21	40
LVH from EKG	204611	 NLVHSC21	40
LVH from EKG	204612	 CLVH21	40
LVH from EKG	204698	 LVHSCR01	40
LVH from EKG	204699	 NLVHSC01	40
LVH from EKG	204700	 CLVH01	40
LVH from EKG	204828	 LVHSCR31	40
LVH from EKG	204829	 NLVHSC31	40
LVH from EKG	204830	 CLVH31	40
LVH from EKG	204932	 LVHSCR41	40
LVH from EKG	204933	 NLVHSC41	40
LVH from EKG	204934	 CLVH41	40
LVH from EKG	215647	 V1ECG25	40
LVH from EKG	215648	 V1ECG26	40
LVH from EKG	215649	 V1ECG27	40
LVH from EKG	215650	 V1ECG28	40
LVH from EKG	215677	 V1ECG57	40
LVH from EKG	215720	 V1ECG100	40
LVH from EKG	216064	 V2ECG25	40
LVH from EKG	216065	 V2ECG26	40
LVH from EKG	216066	 V2ECG27	40
LVH from EKG	216067	 V2ECG28	40
LVH from EKG	216094	 V2ECG57	40
LVH from EKG	216137	 V2ECG100	40
LVH from EKG	216481	 V3ECG25	40
LVH from EKG	216482	 V3ECG26	40
LVH from EKG	216483	 V3ECG27	40
LVH from EKG	216484	 V3ECG28	40
LVH from EKG	216511	 V3ECG57	40
LVH from EKG	216554	 V3ECG100	40
LVH from EKG	216898	 V4ECG25	40
LVH from EKG	216899	 V4ECG26	40
LVH from EKG	216900	 V4ECG27	40
LVH from EKG	216901	 V4ECG28	40
LVH from EKG	216928	 V4ECG57	40
LVH from EKG	216971	 V4ECG100	40
Waist circumference	23150	 WAIST	15
Waist circumference	23159	 WAIST	15
Waist circumference	686	 MF223	15
Waist circumference	748	 MF294	15
Waist circumference	3672	 FL018	15
Waist circumference	4088	 FM28	15
Waist circumference	5544	 FO016	15
Waist circumference	5924	 FP015	15
Waist circumference	8767	 D410	15
Waist circumference	9555	 E032	15
Waist circumference	10112	 F016	15
Waist circumference	10502	 G445	15
Waist circumference	72341	 H403	15
Waist circumference	274057	 g3a451	15
Waist circumference	177543	 g3b0487	15
Waist circumference	250290	 e032	15
Waist circumference	251065	 g445	15
Hypertension	203796	 CORA22	30
Hypertension	203982	 HRAA38	30
Hypertension	204652	 HYPERT24	30
Hypertension	204653	 HYPERT25	30
Hypertension	204654	 HYPERT26	30
Hypertension	204727	 HYPERT04	30
Hypertension	204728	 HYPERT05	30
Hypertension	204729	 HYPERT06	30
Hypertension	204855	 HYPERT34	30
Hypertension	204856	 HYPERT35	30
Hypertension	204857	 HYPERT36	30
Hypertension	204946	 HYPERT44	30
Hypertension	204947	 HYPERT45	30
Hypertension	204948	 HYPERT46	30
Hypertension	206804	 HFAA11J	30
Hypertension	206806	 HFAA11L	30
Hypertension	206881	 HFAA29D10	30
Hypertension	207064	 HHXB05A	30
Hypertension	207158	 HHXB05LMONTHS	30
Hypertension	207311	 HOM10A	30
Hypertension	208966	 PHXA8A	30
Hypertension	214055	 SRHYPE	30
QRS from EKG	205437	 ECGC54	36
QRS from EKG	205506	 ECGD54	36
QRS from EKG	205565	 ECGE54	36
QRS from EKG	205595	 ECGMA54	36
QRS from EKG	205649	 ECGMB54	36
QRS from EKG	205723	 ECGMC54	36
QRS from EKG	205780	 ECGMD54	36
QRS from EKG	205843	 ECGB54	36
Waist circumference	251538	 h403	15
Waist circumference	21235	 G3A451	15
QRS from EKG	215632	 V1ECG8	36
QRS from EKG	216049	 V2ECG8	36
QRS from EKG	216466	 V3ECG8	36
QRS from EKG	216883	 V4ECG8	36
PR from EKG	215631	 V1ECG7	38
QT from EKG	215633	 V1ECG9	37
PR from EKG	216048	 V2ECG7	38
QT from EKG	216050	 V2ECG9	37
PR from EKG	216465	 V3ECG7	38
QT from EKG	216467	 V3ECG9	37
PR from EKG	216882	 V4ECG7	38
QT from EKG	216884	 V4ECG9	37
Resting heart rate from EKG	216881	 V4ECG6	39
Resting heart rate from EKG	216464	 V3ECG6	39
Resting heart rate from EKG	216047	 V2ECG6	39
Resting heart rate from EKG	215630	 V1ECG6	39
Resting heart rate from EKG	205820	 ECGB31	39
Resting heart rate from EKG	205779	 ECGMD31	39
Resting heart rate from EKG	205722	 ECGMC31	39
Resting heart rate from EKG	205674	 ECGMB31	39
Resting heart rate from EKG	205617	 ECGMA31	39
Resting heart rate from EKG	205564	 ECGE31	39
Resting heart rate from EKG	205505	 ECGD31	39
Resting heart rate from EKG	205414	 ECGC31	39
QT from EKG	205943	 ERHA18	37
Resting heart rate from EKG	205946	 ERHA21	39
Resting heart rate from EKG	206106	 ESMA141	39
Resting heart rate from EKG	206107	 ESMA142	39
Resting heart rate from EKG	206255	 ESMB141	39
Resting heart rate from EKG	206256	 ESMB142	39
Resting heart rate from EKG	206405	 ESMC141	39
Resting heart rate from EKG	206406	 ESMC142	39
Waist circumference	277053	 WAIST1	15
Waist circumference	277054	 WAIST2	15
Waist circumference	277221	 WAIST4	15
Waist circumference	277222	 WAIST5	15
Waist circumference	277223	 WAIST6	15
Waist circumference	277224	 WAIST7	15
Waist circumference	277225	 WAIST8	15
Waist circumference	277226	 WAIST9	15
Waist circumference	72342	 H405	15
Waist circumference	55260	 Waist	15
Waist circumference	251540	 h405	15
Waist circumference	254291	 j480	15
Waist circumference	274548	 g3a451	15
Clinic visit	127523	 VISIT	71
Clinic visit	127578	 VISIT	71
Clinic visit	127592	 VISIT	71
Clinic visit	127669	 VISIT	71
Clinic visit	127671	 VISIT	71
Clinic visit	127754	 VISIT	71
Clinic visit	127985	 VISIT	71
Clinic visit	128027	 VISIT	71
Clinic visit	128604	 VISIT	71
Age at enrollment/collection	204623	 V2AGE22	21
Age at enrollment/collection	204712	 V1AGE01	21
Age at enrollment/collection	204871	 V3AGE31	21
Age at enrollment/collection	204975	 V4AGE41	21
Age at enrollment/collection	204693	 V2DAYS	21
Age at enrollment/collection	204921	 V3DAYS	21
Age at enrollment/collection	205017	 V4DAYS	21
Cigarette smoking	204655	 CIGT21	69
Cigarette smoking	204713	 CIGT01	69
Cigarette smoking	204714	 CIGTYR01	69
Cigarette smoking	204756	 CURSMK01	69
Cigarette smoking	204757	 FORSMK01	69
Cigarette smoking	204758	 EVRSMK01	69
Cigarette smoking	204859	 CIGT31	69
Cigarette smoking	204971	 CIGT41	69
Cigarette smoking	204972	 CURSMK41	69
Cigarette smoking	204973	 FORSMK41	69
Cigarette smoking	204974	 EVRSMK41	69
Cigarette smoking	207119	 HHXB44	69
Cigarette smoking	207120	 HHXB45	69
Cigarette smoking	207121	 HHXB46	69
Cigarette smoking	207122	 HHXB47	69
Cigarette smoking	207123	 HHXB48	69
Cigarette smoking	207124	 HHXB49	69
Cigarette smoking	207368	 HOM28	69
Cigarette smoking	207369	 HOM29	69
Cigarette smoking	207370	 HOM30	69
Cigarette smoking	207371	 HOM31	69
Cigarette smoking	207372	 HOM32	69
Cigarette smoking	207373	 HOM33	69
Cigarette smoking	207374	 HOM34	69
Cigarette smoking	207375	 HOM35	69
Cigarette smoking	207376	 HOM36	69
Cigarette smoking	208996	 PHXA25	69
Cigarette smoking	208998	 PHXA27	69
Cigarette smoking	208999	 PHXA28	69
Cigarette smoking	209000	 PHXA31	69
Cigarette smoking	209026	 PHXA30	69
Cigarette smoking	209034	 PHXA29	69
Cigarette smoking	209072	 PHXB7	69
Cigarette smoking	209073	 PHXB8	69
Cigarette smoking	209086	 PHXB11	69
Cigarette smoking	209085	 PHXB10	69
Cigarette smoking	209074	 PHXB9	69
Cigarette smoking	214056	 CGPKYR	69
Cigarette smoking	214118	 EVSMOK15	69
Cigarette smoking	214119	 SMKNOW15	69
Cigarette smoking	214122	 CIGDAY15	69
Cigarette smoking	204312	 IFIA19B	69
Cigarette smoking	214120	 MOSTOP15	69
Cigarette smoking	214121	 YRSTOP15	69
Cigarette smoking	215390	 SMOKSTAT_S1	69
Cigarette smoking	214117	 WHENSM15	69
Cigarette smoking	203798	 CORA22B	69
Cigarette smoking	203911	 HRAA21D	69
AHI	215301	 AHIOV50	68
AHI	214356	 OAHI	68
Diabetes	209125	 REXA2A	34
Diabetes	209161	 REXB2A	34
Diabetes	209065	 PHXB6C	34
Diabetes	208974	 PHXA8K	34
Diabetes	207067	 HHXB05D	34
Diabetes	207315	 HOM10E	34
Diabetes	206810	 HFAA12A	34
Diabetes	204313	 IFIA19C	34
Diabetes	203983	 HRAA38B	34
Diabetes	203797	 CORA22A	34
Diabetes	203105	 AMHA1A	34
Diabetes	203040	 AMHA1	34
Pacemaker	216996	 V4ECG125	41
Pacemaker	216978	 V4ECG107	41
Pacemaker	216949	 V4ECG78	41
Pacemaker	216914	 V4ECG43	41
Pacemaker	216909	 V4ECG38	41
Pacemaker	216906	 V4ECG35	41
Pacemaker	216579	 V3ECG125	41
Pacemaker	216561	 V3ECG107	41
Pacemaker	216532	 V3ECG78	41
Pacemaker	216497	 V3ECG43	41
Pacemaker	216492	 V3ECG38	41
Pacemaker	216489	 V3ECG35	41
Pacemaker	216162	 V2ECG125	41
Pacemaker	216144	 V2ECG107	41
Pacemaker	216115	 V2ECG78	41
Pacemaker	216080	 V2ECG43	41
Pacemaker	216075	 V2ECG38	41
Pacemaker	216072	 V2ECG35	41
Pacemaker	215745	 V1ECG125	41
Pacemaker	215727	 V1ECG107	41
Pacemaker	215698	 V1ECG78	41
Pacemaker	215663	 V1ECG43	41
Pacemaker	215658	 V1ECG38	41
Pacemaker	215655	 V1ECG35	41
Pacemaker	207815	 MSCA4	41
Pacemaker	206911	 HFAA50	41
Pacemaker	206910	 HFAA49	41
Pacemaker	206798	 HFAA11E4	41
Pacemaker	206677	 CELB11F2	41
Pacemaker	205047	 DSRA9	41
Pacemaker	204151	 HRAA29P1	41
Pacemaker	203962	 HRAA29P	41
Pacemaker	203688	 CELB11F2	41
Age at enrollment/collection	112421	 A01AGE1	21
Age at enrollment/collection	112439	 A01AGE2	21
LDL in blood	113703	 AL1LDL	1
LDL in blood	115101	 BL1LDL	1
LDL in blood	116372	 CL1LDL	1
LDL in blood	117573	 DL1LDL	1
LDL in blood	119616	 EL1LDL	1
LDL in blood	120671	 FL1LDL	1
HDL in blood	113702	 AL1HDL	2
HDL in blood	113704	 AL1HDL2	2
HDL in blood	113705	 AL1HDL3	2
HDL in blood	115100	 BL1HDL	2
HDL in blood	115102	 BL1HDL2	2
HDL in blood	115103	 BL1HDL3	2
HDL in blood	116371	 CL1HDL	2
HDL in blood	117572	 DL1HDL	2
HDL in blood	119613	 EL1HDL	2
HDL in blood	120670	 FL1HDL	2
Triglycerides in blood	113701	 AL1NTRIG	3
Triglycerides in blood	115099	 BL1NTRIG	3
Triglycerides in blood	116373	 CL1NTRIG	3
Triglycerides in blood	117574	 DL1NTRIG	3
Triglycerides in blood	119614	 EL1NTRIG	3
Triglycerides in blood	120668	 FL1NTRIG	3
Total cholesterol in blood	113700	 AL1CHOL	4
Total cholesterol in blood	115098	 BL1CHOL	4
Total cholesterol in blood	116369	 CL1CHOL	4
Total cholesterol in blood	117570	 DL1CHOL	4
Total cholesterol in blood	119612	 EL1CHOL	4
Total cholesterol in blood	120669	 FL1CHOL	4
Resting arm systolic BP	112475	 A02R1S	7
Resting arm systolic BP	112477	 A02RZ1S	7
Resting arm systolic BP	112479	 A02SBP1	7
Resting arm systolic BP	112481	 A02R2S	7
Resting arm systolic BP	112483	 A02RZ2S	7
Resting arm systolic BP	112485	 A02SBP2	7
Resting arm systolic BP	112487	 A02R3S	7
Resting arm systolic BP	112489	 A02RZ3S	7
Resting arm systolic BP	112491	 A02SBP3	7
Resting arm systolic BP	112494	 A02SBP	7
Resting arm systolic BP	114113	 B02R1S	7
Resting arm systolic BP	114115	 B02RZ1S	7
Resting arm systolic BP	114117	 B02SBP1	7
Resting arm systolic BP	114119	 B02R2S	7
Resting arm systolic BP	114121	 B02RZ2S	7
Resting arm systolic BP	114123	 B02SBP2	7
Resting arm systolic BP	114125	 B02R3S	7
Resting arm systolic BP	114127	 B02RZ3S	7
Resting arm systolic BP	114129	 B02SBP3	7
Resting arm systolic BP	114131	 B02SUMSY	7
Resting arm systolic BP	114133	 B02AVGSY	7
Resting arm systolic BP	114137	 B02SBPS2	7
Resting arm systolic BP	115330	 C02R1S	7
Resting arm systolic BP	115332	 C02RZ1S	7
Resting arm systolic BP	115334	 C02SBP1	7
Resting arm systolic BP	115336	 C02R2S	7
Resting arm systolic BP	115338	 C02RZ2S	7
Resting arm systolic BP	115340	 C02SBP2	7
Resting arm systolic BP	115342	 C02R3S	7
Resting arm systolic BP	115344	 C02RZ3S	7
Resting arm systolic BP	115346	 C02SBP3	7
Resting arm systolic BP	115348	 C02SUMSY	7
Resting arm systolic BP	115350	 C02AVGSY	7
Resting arm systolic BP	116553	 D02R1S	7
Resting arm systolic BP	116555	 D02RZ1S	7
Resting arm systolic BP	116557	 D02SBP1	7
Resting arm systolic BP	116559	 D02R2S	7
Resting arm systolic BP	116561	 D02RZ2S	7
Resting arm systolic BP	116563	 D02SBP2	7
Resting arm systolic BP	116565	 D02R3S	7
Resting arm systolic BP	116567	 D02RZ3S	7
Resting arm systolic BP	116569	 D02SBP3	7
Resting arm systolic BP	116571	 D02SUMSY	7
Resting arm systolic BP	116573	 D02AVGSY	7
Resting arm systolic BP	118276	 E02R1S	7
Resting arm systolic BP	118278	 E02RZ1S	7
Resting arm systolic BP	118280	 E02SBP1	7
Resting arm systolic BP	118282	 E02R2S	7
Resting arm systolic BP	118284	 E02RZ2S	7
Resting arm systolic BP	118286	 E02SBP2	7
Resting arm systolic BP	118288	 E02R3S	7
Resting arm systolic BP	118290	 E02RZ3S	7
Resting arm systolic BP	118292	 E02SBP3	7
Resting arm systolic BP	118294	 E02SUMSY	7
Resting arm systolic BP	118296	 E02AVGSY	7
Resting arm systolic BP	119703	 F02R1S	7
Resting arm systolic BP	119705	 F02RZ1S	7
Resting arm systolic BP	119707	 F02SBP1	7
Resting arm systolic BP	119709	 F02R2S	7
Resting arm systolic BP	119711	 F02RZ2S	7
Resting arm systolic BP	119713	 F02SBP2	7
Resting arm systolic BP	119715	 F02R3S	7
Resting arm systolic BP	119717	 F02RZ3S	7
Resting arm systolic BP	119719	 F02SBP3	7
Resting arm systolic BP	119721	 F02SUMSY	7
Resting arm systolic BP	119723	 F02AVGSY	7
Resting arm diastolic BP	112476	 A02R1D	8
Resting arm diastolic BP	112478	 A02RZ1D	8
Resting arm diastolic BP	112480	 A02DBP1	8
Resting arm diastolic BP	112482	 A02R2D	8
Resting arm diastolic BP	112484	 A02RZ2D	8
Resting arm diastolic BP	112486	 A02DBP2	8
Resting arm diastolic BP	112488	 A02R3D	8
Resting arm diastolic BP	112490	 A02RZ3D	8
Resting arm diastolic BP	112492	 A02DBP3	8
Resting arm diastolic BP	112495	 A02DBP	8
Resting arm diastolic BP	114114	 B02R1D	8
Resting arm diastolic BP	114116	 B02RZ1D	8
Resting arm diastolic BP	114118	 B02DBP1	8
Resting arm diastolic BP	114120	 B02R2D	8
Resting arm diastolic BP	114122	 B02RZ2D	8
Resting arm diastolic BP	114124	 B02DBP2	8
Resting arm diastolic BP	114126	 B02R3D	8
Resting arm diastolic BP	114128	 B02RZ3D	8
Resting arm diastolic BP	114130	 B02DBP3	8
Resting arm diastolic BP	114132	 B02SUMDI	8
Resting arm diastolic BP	114134	 B02AVGDI	8
Resting arm diastolic BP	114136	 B02DBPS1	8
Resting arm diastolic BP	114138	 B02DBPS2	8
Resting arm diastolic BP	115331	 C02R1D	8
Resting arm diastolic BP	115333	 C02RZ1D	8
Resting arm diastolic BP	115335	 C02DBP1	8
Resting arm diastolic BP	115337	 C02R2D	8
Resting arm diastolic BP	115339	 C02RZ2D	8
Resting arm diastolic BP	115341	 C02DBP2	8
Resting arm diastolic BP	115343	 C02R3D	8
Resting arm diastolic BP	115345	 C02RZ3D	8
Resting arm diastolic BP	115347	 C02DBP3	8
Resting arm diastolic BP	115349	 C02SUMDI	8
Resting arm diastolic BP	115351	 C02AVGDI	8
Resting arm diastolic BP	116554	 D02R1D	8
Resting arm diastolic BP	116556	 D02RZ1D	8
Resting arm diastolic BP	116560	 D02R2D	8
Resting arm diastolic BP	116562	 D02RZ2D	8
Resting arm diastolic BP	116566	 D02R3D	8
Resting arm diastolic BP	116568	 D02RZ3D	8
Resting arm diastolic BP	116572	 D02SUMDI	8
Resting arm diastolic BP	116574	 D02AVGDI	8
Resting arm diastolic BP	118277	 E02R1D	8
Resting arm diastolic BP	118279	 E02RZ1D	8
Resting arm diastolic BP	118281	 E02DBP1	8
Resting arm diastolic BP	118283	 E02R2D	8
Resting arm diastolic BP	118285	 E02RZ2D	8
Resting arm diastolic BP	118287	 E02DBP2	8
Resting arm diastolic BP	118289	 E02R3D	8
Resting arm diastolic BP	118291	 E02RZ3D	8
Resting arm diastolic BP	118293	 E02DBP3	8
Resting arm diastolic BP	118295	 E02SUMDI	8
Resting arm diastolic BP	118297	 E02AVGDI	8
Resting arm diastolic BP	119704	 F02R1D	8
Resting arm diastolic BP	119706	 F02RZ1D	8
Resting arm diastolic BP	119708	 F02DBP1	8
Resting arm diastolic BP	119710	 F02R2D	8
Resting arm diastolic BP	119712	 F02RZ2D	8
Resting arm diastolic BP	119714	 F02DBP2	8
Resting arm diastolic BP	119716	 F02R3D	8
Resting arm diastolic BP	119718	 F02RZ3D	8
Resting arm diastolic BP	119720	 F02DBP3	8
Resting arm diastolic BP	119722	 F02SUMDI	8
Resting arm diastolic BP	119724	 F02AVGDI	8
BMI	113661	 A20BMI	14
BMI	114862	 B20BMI	14
BMI	115869	 C20BMI	14
BMI	117249	 D20BMI	14
BMI	119120	 E20BMI	14
BMI	121003	 F20BMI	14
Height	113634	 A20HGT	12
Height	114829	 B20HGT	12
Height	115856	 C20HGT	12
Height	117230	 D20HGT	12
Height	119093	 E20HGT	12
Height	120994	 F20HGT	12
Weight	113635	 A20WGT	13
Weight	114831	 B20WGT	13
Weight	115857	 C20WGT	13
Weight	117231	 D20WGT	13
Weight	119094	 E20WGT	13
Weight	120996	 F20WGT	13
Waist circumference	113650	 A20WST1	15
Waist circumference	113651	 A20WST2	15
Waist circumference	113659	 A20WST	15
Waist circumference	114853	 B20WST1	15
Waist circumference	114854	 B20WST2	15
Waist circumference	114855	 B20WST	15
Waist circumference	115859	 C20WST1	15
Waist circumference	117233	 D20WST1	15
Waist circumference	117234	 D20WST2	15
Waist circumference	117247	 D20WST	15
Waist circumference	119095	 E20WST1	15
Waist circumference	119096	 E20WST2	15
Waist circumference	119117	 E20WST	15
Waist circumference	120998	 F20WST1	15
Hip circumference	113648	 A20HIPS1	16
Hip circumference	113649	 A20HIPS2	16
Hip circumference	113658	 A20HIP	16
Hip circumference	114850	 B20HIPS1	16
Hip circumference	114851	 B20HIPS2	16
Hip circumference	114852	 B20HIP	16
Hip circumference	115860	 C20HIPS1	16
Hip circumference	117235	 D20HIPS1	16
Hip circumference	117236	 D20HIPS2	16
Hip circumference	117248	 D20HIP	16
Hip circumference	119097	 E20HIPS1	16
Hip circumference	119098	 E20HIPS2	16
Hip circumference	119118	 E20HIP	16
Gender	112420	 A01SEX	22
Gender	113152	 SEX	22
Gender	113716	 SEX	22
Gender	115114	 SEX	22
Gender	116380	 SEX	22
Race/ancestry/ethnicity	112422	 A01RACE1	23
Race/ancestry/ethnicity	112440	 A01RACE2	23
Race/ancestry/ethnicity	113715	 RACE	23
Race/ancestry/ethnicity	115113	 RACE	23
FVC	113262	 A12FVC1	62
FVC	113264	 A12RATA1	62
FVC	113266	 A12RATB1	62
FVC	113275	 A12RATA2	62
FVC	113277	 A12RATB2	62
FVC	113286	 A12RATA3	62
FVC	113288	 A12RATB3	62
FVC	113297	 A12RATA4	62
FVC	113299	 A12RATB4	62
FVC	113308	 A12RATA5	62
FVC	113310	 A12RATB5	62
FVC	113319	 A12RATA6	62
FVC	113321	 A12RATB6	62
FVC	113414	 A12RATIO	62
FVC	114614	 B12AST_1	62
FVC	114615	 B12FVC1	62
FVC	114617	 B12RATA1	62
FVC	114619	 B12RATB1	62
FVC	114626	 B12AST_2	62
FVC	114629	 B12RATA2	62
FVC	114631	 B12RATB2	62
FVC	114638	 B12AST_3	62
FVC	114641	 B12RATA3	62
FVC	114643	 B12RATB3	62
FVC	114650	 B12AST_4	62
FVC	114653	 B12RATA4	62
FVC	114655	 B12RATB4	62
FVC	114662	 B12AST_5	62
FVC	114665	 B12RATA5	62
FVC	114667	 B12RATB5	62
FVC	114674	 B12AST_6	62
FVC	114677	 B12RATA6	62
FVC	114679	 B12RATB6	62
FVC	114706	 B12RATIO	62
FVC	115619	 C12AST_1	62
FVC	115620	 C12FVC1	62
FVC	115622	 C12RATA1	62
FVC	115624	 C12RATB1	62
FVC	115631	 C12AST_2	62
FVC	115632	 C12FVC2	62
FVC	115634	 C12RATA2	62
FVC	115636	 C12RATB2	62
FVC	115643	 C12AST_3	62
FVC	115644	 C12FVC3	62
FVC	115646	 C12RATA3	62
FVC	115648	 C12RATB3	62
FVC	115655	 C12AST_4	62
FVC	115656	 C12FVC4	62
FVC	115658	 C12RATA4	62
FVC	115660	 C12RATB4	62
FVC	115667	 C12AST_5	62
FVC	115668	 C12FVC5	62
FVC	115670	 C12RATA5	62
FVC	115672	 C12RATB5	62
FVC	115687	 C12FVC	62
FVC	115699	 C12RATIO	62
FVC	118838	 E12AST_1	62
FVC	118839	 E12FVC1	62
FVC	118850	 E12AST_2	62
FVC	118851	 E12FVC2	62
FVC	118862	 E12AST_3	62
FVC	118863	 E12FVC3	62
FVC	118874	 E12AST_4	62
FVC	118875	 E12FVC4	62
FVC	118886	 E12AST_5	62
FVC	118887	 E12FVC5	62
FVC	118898	 E12AST_6	62
FVC	118899	 E12FVC6	62
FVC	118910	 E12AST_7	62
FVC	118911	 E12FVC7	62
FVC	118922	 E12AST_8	62
FVC	118923	 E12FVC8	62
FVC	118941	 E12FVC	62
FVC	118944	 E12FVCTM	62
FVC	118945	 E12FVCTR	62
FVC	118970	 E128VC	62
FVC	118973	 E128VCTM	62
FVC	118974	 E128VCTR	62
FVC	118979	 E128PFVC	62
FVC	118982	 E128ATIO	62
FEV1	113263	 A12FEV11	63
FEV1	113264	 A12RATA1	63
FEV1	113274	 A12FEV12	63
FEV1	113275	 A12RATA2	63
FEV1	113285	 A12FEV13	63
FEV1	113286	 A12RATA3	63
FEV1	113296	 A12FEV14	63
FEV1	113297	 A12RATA4	63
FEV1	113307	 A12FEV15	63
FEV1	113308	 A12RATA5	63
FEV1	113318	 A12FEV16	63
FEV1	113319	 A12RATA6	63
FEV1	113403	 A12FE1	63
FEV1	113407	 A12FE1TM	63
FEV1	113408	 A12FE1TR	63
FEV1	113414	 A12RATIO	63
FEV1	114616	 B12FEV11	63
FEV1	114628	 B12FEV12	63
FEV1	114640	 B12FEV13	63
FEV1	114652	 B12FEV14	63
FEV1	114664	 B12FEV15	63
FEV1	114676	 B12FEV16	63
FEV1	114695	 B12FE1	63
FEV1	114699	 B12FE1TM	63
FEV1	114700	 B12FE1TR	63
FEV1	115621	 C12FEV11	63
FEV1	115633	 C12FEV12	63
FEV1	115645	 C12FEV13	63
FEV1	115657	 C12FEV14	63
FEV1	115669	 C12FEV15	63
FEV1	115688	 C12FE1	63
FEV1	115692	 C12FE1TM	63
FEV1	115693	 C12FE1TR	63
FEV1	118840	 E12FEV11	63
FEV1	118852	 E12FEV12	63
FEV1	118864	 E12FEV13	63
FEV1	118876	 E12FEV14	63
FEV1	118888	 E12FEV15	63
FEV1	118900	 E12FEV16	63
FEV1	118912	 E12FEV17	63
FEV1	118924	 E12FEV18	63
FEV1	118942	 E12FE1	63
FEV1	118946	 E12FE1TM	63
FEV1	118947	 E12FE1TR	63
FEV1	118841	 E12RATA1	63
FEV1	118853	 E12RATA2	63
FEV1	118865	 E12RATA3	63
FEV1	118877	 E12RATA4	63
FEV1	118889	 E12RATA5	63
FEV1	118901	 E12RATA6	63
FEV1	118913	 E12RATA7	63
FEV1	118925	 E12RATA8	63
FEV1	118951	 E12RPFE1	63
FEV1	118953	 E12RATIO	63
Blood glucose	112414	 AL3_GLU	31
Blood glucose	117552	 DL7GLU	31
Blood glucose	119598	 EL7GLU	31
Blood glucose	119599	 EL7GLU2H	31
Blood glucose	119600	 EL7GLUR	31
Blood glucose	120661	 FL7GLU	31
Insulin in blood	113698	 AL4INS	32
Insulin in blood	117565	 DL7INS0	32
Insulin in blood	117566	 DL7INS7	32
Insulin in blood	119604	 EL7INS	32
Insulin in blood	119605	 EL7INS2H	32
Insulin in blood	119606	 EL7INSR	32
